rank	user	item	score	rating
9	17	1464	1	
10	17	405	1	
1	18	1453	1	
2	18	306	1	
3	18	1200	1	
4	18	87	1	
5	18	1073	1	
6	18	449	1	
7	18	1595	1	
8	18	673	1	
9	18	174	1	4.0
10	18	1551	1	
1	19	1237	1	
2	19	678	1	
3	19	933	1	
4	19	598	1	
5	19	1379	1	
6	19	564	1	
7	19	1562	1	
8	19	1045	1	
9	19	1055	1	
10	19	1566	1	
1	20	1453	1	
2	20	306	1	
3	20	1200	1	
4	20	87	1	5.0
5	20	1073	1	
6	20	449	1	
7	20	1595	1	
8	20	673	1	
9	20	174	1	4.0
10	20	1551	1	
1	21	455	1	
2	21	403	1	
3	21	1495	1	
4	21	1081	1	
5	21	1549	1	
6	21	167	1	
7	21	771	1	
8	21	1036	1	
9	21	615	1	
10	21	729	1	
1	22	455	1	5.0
2	22	403	1	5.0
3	22	1495	1	
4	22	1081	1	
5	22	1549	1	
6	22	167	1	3.0
7	22	771	1	
8	22	1036	1	
9	22	615	1	
10	22	729	1	
1	23	383	1	
2	23	1199	1	
3	23	1235	1	
4	23	132	1	4.0
5	23	693	1	
6	23	844	1	
7	23	1434	1	
8	23	315	1	3.0
9	23	1416	1	
10	23	935	1	
1	24	353	1	
2	24	395	1	
3	24	1660	1	
4	24	1491	1	
5	24	1547	1	
6	24	495	1	
7	24	580	1	
8	24	1113	1	
9	24	866	1	
10	24	172	1	
1	25	353	1	
2	25	395	1	
3	25	1660	1	
4	25	1491	1	
5	25	1547	1	
6	25	495	1	4.0
7	25	580	1	
8	25	1113	1	
9	25	866	1	
10	25	172	1	
1	26	1589	1	
2	26	1029	1	
3	26	630	1	
4	26	512	1	
5	26	954	1	
6	26	1015	1	3.0
7	26	804	1	
8	26	1371	1	
9	26	1443	1	
10	26	551	1	
1	27	60	1	
2	27	209	1	
3	27	811	1	
4	27	585	1	
5	27	1040	1	
6	27	1495	1	
7	27	1483	1	
8	27	774	1	
9	27	1055	1	
10	27	6	1	
1	28	1103	1	
2	28	594	1	
3	28	143	1	4.0
4	28	1606	1	
5	28	350	1	
6	28	1302	1	
7	28	389	1	
8	28	1233	1	
9	28	1464	1	
10	28	405	1	
1	29	60	1	
2	29	209	1	
3	29	811	1	
4	29	585	1	
5	29	1040	1	
6	29	1495	1	
7	29	1483	1	
8	29	774	1	
9	29	1055	1	
10	29	6	1	
1	30	33	1	
2	30	1137	1	
3	30	957	1	
4	30	1192	1	
5	30	838	1	
6	30	1229	1	
7	30	374	1	
8	30	918	1	
9	30	1171	1	
10	30	968	1	
1	31	33	1	
2	31	1137	1	
3	31	957	1	
4	31	1192	1	
5	31	838	1	
6	31	1229	1	
7	31	374	1	
8	31	918	1	
9	31	1171	1	
10	31	968	1	
1	32	1453	1	
2	32	306	1	
3	32	1200	1	
4	32	87	1	
5	32	1073	1	
6	32	449	1	
7	32	1595	1	
8	32	673	1	
9	32	174	1	
10	32	1551	1	
1	33	478	1	
2	33	1375	1	
3	33	830	1	
4	33	1416	1	
5	33	430	1	
6	33	364	1	
7	33	1334	1	
8	33	895	1	3.0
9	33	1660	1	
10	33	1092	1	
1	34	478	1	
2	34	1375	1	
3	34	830	1	
4	34	1416	1	
5	34	430	1	
6	34	364	1	
7	34	1334	1	
8	34	895	1	
9	34	1660	1	
10	34	1092	1	
1	35	455	1	
2	35	403	1	
3	35	1495	1	
4	35	1081	1	
5	35	1549	1	
6	35	167	1	
7	35	771	1	
8	35	1036	1	
9	35	615	1	
10	35	729	1	
1	36	1305	1	
2	36	1481	1	
3	36	1662	1	
4	36	837	1	
5	36	2	1	
6	36	495	1	
7	36	1339	1	
8	36	980	1	
9	36	1260	1	
10	36	908	1	
1	37	1305	1	
2	37	1481	1	
3	37	1662	1	
4	37	837	1	
5	37	2	1	
6	37	495	1	
7	37	1339	1	
8	37	980	1	
9	37	1260	1	
10	37	908	1	
1	38	353	1	
2	38	395	1	3.0
3	38	1660	1	
4	38	1491	1	
5	38	1547	1	
6	38	495	1	
7	38	580	1	
8	38	1113	1	
9	38	866	1	
10	38	172	1	
1	39	892	1	
2	39	932	1	
3	39	953	1	
4	39	1241	1	
5	39	1106	1	
6	39	531	1	
7	39	422	1	
8	39	1680	1	
9	39	1660	1	
10	39	1458	1	
1	40	892	1	
2	40	932	1	
3	40	953	1	
4	40	1241	1	
5	40	1106	1	
6	40	531	1	
7	40	422	1	
8	40	1680	1	
9	40	1660	1	
10	40	1458	1	
1	41	60	1	
2	41	209	1	4.0
3	41	811	1	
4	41	585	1	
5	41	1040	1	
6	41	1495	1	
7	41	1483	1	
8	41	774	1	
9	41	1055	1	
10	41	6	1	
1	42	1462	1	
2	42	1053	1	
3	42	1577	1	
4	42	13	1	
5	42	1193	1	
6	42	1572	1	
7	42	1278	1	
8	42	688	1	
9	42	76	1	
10	42	847	1	
1	43	1462	1	
2	43	1053	1	3.0
3	43	1577	1	
4	43	13	1	
5	43	1193	1	
6	43	1572	1	
7	43	1278	1	
8	43	688	1	
9	43	76	1	
10	43	847	1	5.0
1	44	33	1	
2	44	1137	1	
3	44	957	1	
4	44	1192	1	
5	44	838	1	
6	44	1229	1	
7	44	374	1	
8	44	918	1	
9	44	1171	1	
10	44	968	1	
1	45	339	1	
2	45	1002	1	
3	45	543	1	
4	45	866	1	
5	45	1375	1	
6	45	158	1	
7	45	911	1	
8	45	724	1	
9	45	1294	1	
10	45	729	1	
1	46	339	1	
2	46	1002	1	
3	46	543	1	
4	46	866	1	
5	46	1375	1	
6	46	158	1	
7	46	911	1	
8	46	724	1	
9	46	1294	1	
10	46	729	1	
1	47	478	1	
2	47	1375	1	
3	47	830	1	
4	47	1416	1	
5	47	430	1	
6	47	364	1	
7	47	1334	1	
8	47	895	1	
9	47	1660	1	
10	47	1092	1	
1	48	1234	1	
2	48	602	1	
3	48	1644	1	
4	48	364	1	
5	48	1101	1	
6	48	19	1	
7	48	621	1	
8	48	1075	1	
9	48	872	1	
10	48	32	1	
1	49	1234	1	
2	49	602	1	
3	49	1644	1	
4	49	364	1	
5	49	1101	1	
6	49	19	1	
7	49	621	1	
8	49	1075	1	2.0
9	49	872	1	
10	49	32	1	
1	50	1305	1	
2	50	1481	1	
3	50	1662	1	
4	50	837	1	
5	50	2	1	
6	50	495	1	
7	50	1339	1	
8	50	980	1	
9	50	1260	1	
10	50	908	1	
1	51	788	1	
2	51	1668	1	
3	51	1468	1	
4	51	1341	1	
5	51	526	1	
6	51	627	1	
7	51	1060	1	
8	51	1114	1	
9	51	444	1	
10	51	1240	1	
1	52	788	1	
2	52	1668	1	
3	52	1468	1	
4	52	1341	1	
5	52	526	1	
6	52	627	1	
7	52	1060	1	
8	52	1114	1	
9	52	444	1	
10	52	1240	1	
1	53	892	1	
2	53	932	1	
3	53	953	1	
4	53	1241	1	
5	53	1106	1	
6	53	531	1	
7	53	422	1	
8	53	1680	1	
9	53	1660	1	
10	53	1458	1	
1	54	879	1	
2	54	1396	1	
3	54	1207	1	
4	54	485	1	
5	54	1049	1	
6	54	1156	1	
7	54	1416	1	
8	54	566	1	
9	54	1221	1	
10	54	506	1	
1	55	879	1	
2	55	1396	1	
3	55	1207	1	
4	55	485	1	
5	55	1049	1	
6	55	1156	1	
7	55	1416	1	
8	55	566	1	
9	55	1221	1	
10	55	506	1	
1	56	1462	1	
2	56	1053	1	
3	56	1577	1	
4	56	13	1	
5	56	1193	1	
6	56	1572	1	
7	56	1278	1	
8	56	688	1	
9	56	76	1	
10	56	847	1	
1	57	988	1	4.0
2	57	1121	1	
3	57	593	1	
4	57	635	1	
5	57	570	1	
6	57	128	1	
7	57	700	1	
8	57	653	1	
9	57	26	1	
10	57	1666	1	
1	58	988	1	
2	58	1121	1	
3	58	593	1	
4	58	635	1	
5	58	570	1	
6	58	128	1	
7	58	700	1	
8	58	653	1	
9	58	26	1	
10	58	1666	1	
1	59	339	1	
2	59	1002	1	
3	59	543	1	
4	59	866	1	3.0
5	59	1375	1	
6	59	158	1	
7	59	911	1	
8	59	724	1	5.0
9	59	1294	1	
10	59	729	1	4.0
1	60	1600	1	
2	60	1634	1	
3	60	1342	1	
4	60	1335	1	
5	60	1415	1	
6	60	1430	1	
7	60	506	1	5.0
8	60	1465	1	
9	60	435	1	4.0
10	60	62	1	
1	61	1600	1	
2	61	1634	1	
3	61	1342	1	
4	61	1335	1	
5	61	1415	1	
6	61	1430	1	
7	61	506	1	
8	61	1465	1	
9	61	435	1	
10	61	62	1	
1	62	1234	1	
2	62	602	1	
3	62	1644	1	
4	62	364	1	
5	62	1101	1	
6	62	19	1	
7	62	621	1	
8	62	1075	1	
9	62	872	1	
10	62	32	1	
1	63	1668	1	
2	63	216	1	
3	63	910	1	
4	63	866	1	
5	63	365	1	
6	63	851	1	
7	63	1442	1	
8	63	1648	1	
9	63	1158	1	
10	63	102	1	
1	64	1668	1	
2	64	216	1	4.0
3	64	910	1	
4	64	866	1	
5	64	365	1	
6	64	851	1	
7	64	1442	1	
8	64	1648	1	
9	64	1158	1	
10	64	102	1	
1	65	820	1	
2	65	1042	1	
3	65	974	1	
4	65	1667	1	
5	65	942	1	
6	65	605	1	
7	65	430	1	
8	65	860	1	
9	65	1058	1	
10	65	309	1	
1	66	788	1	
2	66	1668	1	
3	66	1468	1	
4	66	1341	1	
5	66	526	1	
6	66	627	1	
7	66	1060	1	
8	66	1114	1	
9	66	444	1	
10	66	1240	1	
1	67	820	1	
2	67	1042	1	
3	67	974	1	
4	67	1667	1	
5	67	942	1	
6	67	605	1	
7	67	430	1	
8	67	860	1	
9	67	1058	1	
10	67	309	1	
1	68	879	1	
2	68	1396	1	
3	68	1207	1	
4	68	485	1	
5	68	1049	1	
6	68	1156	1	
7	68	1416	1	
8	68	566	1	
9	68	1221	1	
10	68	506	1	
1	69	1592	1	
2	69	822	1	
3	69	435	1	
4	69	1064	1	
5	69	1432	1	
6	69	803	1	
7	69	1495	1	
8	69	475	1	3.0
9	69	1293	1	
10	69	488	1	
1	70	1592	1	
2	70	822	1	
3	70	435	1	
4	70	1064	1	
5	70	1432	1	
6	70	803	1	
7	70	1495	1	
8	70	475	1	
9	70	1293	1	
10	70	488	1	
1	71	988	1	
2	71	1121	1	
3	71	593	1	
4	71	635	1	
5	71	570	1	
6	71	128	1	
7	71	700	1	
8	71	653	1	
9	71	26	1	
10	71	1666	1	
1	72	1293	1	
2	72	599	1	
3	72	539	1	
4	72	717	1	
5	72	1228	1	
6	72	713	1	
7	72	460	1	
8	72	857	1	
9	72	1174	1	
10	72	1443	1	
1	73	1293	1	
2	73	599	1	
3	73	539	1	
4	73	717	1	
5	73	1228	1	
6	73	713	1	
7	73	460	1	
8	73	857	1	
9	73	1174	1	
10	73	1443	1	
1	74	1600	1	
2	74	1634	1	
3	74	1342	1	
4	74	1335	1	
5	74	1415	1	
6	74	1430	1	
7	74	506	1	
8	74	1465	1	
9	74	435	1	
10	74	62	1	
1	75	817	1	
2	75	1028	1	4.0
3	75	1251	1	
4	75	1014	1	
5	75	79	1	5.0
6	75	1399	1	
7	75	882	1	
8	75	512	1	
9	75	1556	1	
10	75	1146	1	
1	76	817	1	
2	76	1028	1	
3	76	1251	1	
4	76	1014	1	
5	76	79	1	
6	76	1399	1	
7	76	882	1	
8	76	512	1	
9	76	1556	1	
10	76	1146	1	
1	77	1668	1	
2	77	216	1	
3	77	910	1	
4	77	866	1	
5	77	365	1	
6	77	851	1	
7	77	1442	1	
8	77	1648	1	
9	77	1158	1	
10	77	102	1	
1	78	410	1	
2	78	1016	1	
3	78	305	1	
4	78	1040	1	
5	78	803	1	
6	78	1206	1	
7	78	1586	1	
8	78	1251	1	
9	78	396	1	
10	78	1476	1	
1	79	410	1	
2	79	1016	1	
3	79	305	1	
4	79	1040	1	
5	79	803	1	
6	79	1206	1	
7	79	1586	1	
8	79	1251	1	
9	79	396	1	
10	79	1476	1	
1	80	820	1	
2	80	1042	1	
3	80	974	1	
4	80	1667	1	
5	80	942	1	
6	80	605	1	
7	80	430	1	
8	80	860	1	
9	80	1058	1	
10	80	309	1	
1	81	1362	1	
2	81	382	1	
3	81	414	1	
4	81	1409	1	
5	81	956	1	
6	81	1608	1	
7	81	191	1	
8	81	324	1	
9	81	400	1	
10	81	74	1	
1	82	1362	1	
2	82	382	1	
3	82	414	1	4.0
4	82	1409	1	
5	82	956	1	
6	82	1608	1	
7	82	191	1	4.0
8	82	324	1	
9	82	400	1	
10	82	74	1	
1	83	1592	1	
2	83	822	1	
3	83	435	1	
4	83	1064	1	
5	83	1432	1	
6	83	803	1	
7	83	1495	1	
8	83	475	1	
9	83	1293	1	
10	83	488	1	
1	84	895	1	
2	84	876	1	
3	84	1436	1	
4	84	608	1	
5	84	307	1	
6	84	240	1	
7	84	462	1	
8	84	211	1	
9	84	809	1	
10	84	347	1	
1	85	895	1	
2	85	876	1	
3	85	1436	1	
4	85	608	1	
5	85	307	1	
6	85	240	1	
7	85	462	1	4.0
8	85	211	1	5.0
9	85	809	1	
10	85	347	1	
1	86	1293	1	
2	86	599	1	
3	86	539	1	
4	86	717	1	
5	86	1228	1	
6	86	713	1	
7	86	460	1	
8	86	857	1	
9	86	1174	1	
10	86	1443	1	
1	87	968	1	
2	87	315	1	
3	87	1263	1	
4	87	131	1	
5	87	917	1	
6	87	1607	1	
7	87	1192	1	
8	87	551	1	
9	87	108	1	
10	87	1381	1	
1	88	968	1	
2	88	315	1	4.0
3	88	1263	1	
4	88	131	1	
5	88	917	1	
6	88	1607	1	
7	88	1192	1	
8	88	551	1	
9	88	108	1	
10	88	1381	1	
1	89	817	1	
2	89	1028	1	
3	89	1251	1	
4	89	1014	1	
5	89	79	1	
6	89	1399	1	
7	89	882	1	
8	89	512	1	
9	89	1556	1	
10	89	1146	1	
1	90	1066	1	
2	90	1487	1	
3	90	398	1	
4	90	1189	1	
5	90	397	1	
6	90	783	1	
7	90	879	1	3.0
8	90	1480	1	
9	90	964	1	5.0
10	90	336	1	
1	91	1066	1	
2	91	1487	1	
3	91	398	1	
4	91	1189	1	
5	91	397	1	
6	91	783	1	
7	91	879	1	
8	91	1480	1	
9	91	964	1	
10	91	336	1	
1	92	410	1	3.0
2	92	1016	1	2.0
3	92	305	1	
4	92	1040	1	3.0
5	92	803	1	
6	92	1206	1	
7	92	1586	1	
8	92	1251	1	
9	92	396	1	3.0
10	92	1476	1	
1	93	925	1	
2	93	989	1	
3	93	1178	1	
4	93	404	1	
5	93	580	1	
6	93	63	1	
7	93	324	1	
8	93	1623	1	
9	93	1606	1	
10	93	230	1	
1	94	925	1	
2	94	989	1	
3	94	1178	1	
4	94	404	1	4.0
5	94	580	1	
6	94	63	1	3.0
7	94	324	1	
8	94	1623	1	
9	94	1606	1	
10	94	230	1	2.0
1	95	1362	1	
2	95	382	1	
3	95	414	1	
4	95	1409	1	
5	95	956	1	
6	95	1608	1	
7	95	191	1	5.0
8	95	324	1	
9	95	400	1	
10	95	74	1	
1	96	1461	1	
2	96	704	1	
3	96	941	1	
4	96	540	1	
5	96	1475	1	
6	96	1079	1	
7	96	1503	1	
8	96	1611	1	
9	96	374	1	
10	96	701	1	
1	97	1461	1	
2	97	704	1	
3	97	941	1	
4	97	540	1	
5	97	1475	1	
6	97	1079	1	
7	97	1503	1	
8	97	1611	1	
9	97	374	1	
10	97	701	1	
1	98	895	1	
2	98	876	1	
3	98	1436	1	
4	98	608	1	
5	98	307	1	
6	98	240	1	
7	98	462	1	
8	98	211	1	4.0
9	98	809	1	
10	98	347	1	
1	99	717	1	
2	99	466	1	
3	99	236	1	
4	99	1599	1	
5	99	1640	1	
6	99	1069	1	
7	99	1074	1	
8	99	1286	1	
9	99	287	1	
10	99	711	1	
1	100	717	1	
2	100	466	1	
3	100	236	1	
4	100	1599	1	
5	100	1640	1	
6	100	1069	1	
7	100	1074	1	
8	100	1286	1	
9	100	287	1	
10	100	711	1	
1	101	968	1	
2	101	315	1	
3	101	1263	1	
4	101	131	1	
5	101	917	1	
6	101	1607	1	
7	101	1192	1	
8	101	551	1	
9	101	108	1	
10	101	1381	1	
1	102	1192	1	
2	102	456	1	
3	102	1352	1	
4	102	1223	1	
5	102	645	1	
6	102	1099	1	
7	102	241	1	3.0
8	102	820	1	
9	102	137	1	
10	102	1313	1	
1	103	1192	1	
2	103	456	1	
3	103	1352	1	
4	103	1223	1	
5	103	645	1	
6	103	1099	1	
7	103	241	1	
8	103	820	1	
9	103	137	1	
10	103	1313	1	
1	104	1066	1	
2	104	1487	1	
3	104	398	1	
4	104	1189	1	
5	104	397	1	
6	104	783	1	
7	104	879	1	
8	104	1480	1	
9	104	964	1	
10	104	336	1	
1	105	1374	1	
2	105	802	1	
3	105	1365	1	
4	105	859	1	
5	105	1679	1	
6	105	1445	1	
7	105	42	1	
8	105	1021	1	
9	105	431	1	
10	105	81	1	
1	106	1374	1	
2	106	802	1	
3	106	1365	1	
4	106	859	1	
5	106	1679	1	
6	106	1445	1	
7	106	42	1	
8	106	1021	1	
9	106	431	1	
10	106	81	1	
1	107	925	1	
2	107	989	1	
3	107	1178	1	
4	107	404	1	
5	107	580	1	
6	107	63	1	
7	107	324	1	
8	107	1623	1	
9	107	1606	1	
10	107	230	1	
1	108	1071	1	
2	108	316	1	
3	108	995	1	
4	108	554	1	
5	108	1632	1	
6	108	348	1	
7	108	528	1	
8	108	572	1	
9	108	113	1	
10	108	1538	1	
1	109	1071	1	
2	109	316	1	
3	109	995	1	
4	109	554	1	
5	109	1632	1	
6	109	348	1	
7	109	528	1	
8	109	572	1	3.0
9	109	113	1	
10	109	1538	1	
1	110	1461	1	
2	110	704	1	
3	110	941	1	
4	110	540	1	3.0
5	110	1475	1	
6	110	1079	1	
7	110	1503	1	
8	110	1611	1	
9	110	374	1	
10	110	701	1	
1	111	390	1	
2	111	779	1	
3	111	574	1	
4	111	1506	1	
5	111	1122	1	
6	111	1060	1	
7	111	645	1	
8	111	75	1	
9	111	879	1	
10	111	961	1	
1	112	390	1	
2	112	779	1	
3	112	574	1	
4	112	1506	1	
5	112	1122	1	
6	112	1060	1	
7	112	645	1	
8	112	75	1	
9	112	879	1	4.0
10	112	961	1	
1	113	717	1	
2	113	466	1	
3	113	236	1	
4	113	1599	1	
5	113	1640	1	
6	113	1069	1	
7	113	1074	1	
8	113	1286	1	
9	113	287	1	
10	113	711	1	
1	114	113	1	
2	114	232	1	
3	114	1390	1	
4	114	72	1	
5	114	842	1	
6	114	1079	1	
7	114	982	1	
8	114	243	1	
9	114	871	1	
10	114	494	1	
1	115	113	1	
2	115	232	1	
3	115	1390	1	
4	115	72	1	
5	115	842	1	
6	115	1079	1	
7	115	982	1	
8	115	243	1	
9	115	871	1	
10	115	494	1	
1	116	1192	1	
2	116	456	1	
3	116	1352	1	
4	116	1223	1	
5	116	645	1	
6	116	1099	1	
7	116	241	1	
8	116	820	1	
9	116	137	1	2.0
10	116	1313	1	
1	117	962	1	
2	117	1598	1	
3	117	606	1	
4	117	1602	1	
5	117	790	1	
6	117	822	1	
7	117	520	1	
8	117	46	1	
9	117	1379	1	
10	117	121	1	4.0
1	118	962	1	
2	118	1598	1	
3	118	606	1	
4	118	1602	1	
5	118	790	1	
6	118	822	1	
7	118	520	1	
8	118	46	1	
9	118	1379	1	
10	118	121	1	
1	119	1374	1	
2	119	802	1	
3	119	1365	1	
4	119	859	1	
5	119	1679	1	
6	119	1445	1	
7	119	42	1	
8	119	1021	1	
9	119	431	1	
10	119	81	1	
1	120	982	1	
2	120	1164	1	
3	120	668	1	
4	120	853	1	
5	120	288	1	
6	120	1640	1	
7	120	1105	1	
8	120	1013	1	
9	120	1057	1	
10	120	807	1	
1	121	279	1	
2	121	422	1	
3	121	859	1	
4	121	699	1	
5	121	726	1	
6	121	572	1	
7	121	156	1	4.0
8	121	657	1	
9	121	1663	1	
10	121	46	1	
1	122	982	1	
2	122	1164	1	
3	122	668	1	
4	122	853	1	
5	122	288	1	
6	122	1640	1	
7	122	1105	1	
8	122	1013	1	
9	122	1057	1	
10	122	807	1	
1	123	1071	1	
2	123	316	1	
3	123	995	1	
4	123	554	1	
5	123	1632	1	
6	123	348	1	
7	123	528	1	
8	123	572	1	
9	123	113	1	
10	123	1538	1	
1	124	17	1	
2	124	941	1	
3	124	1396	1	
4	124	826	1	
5	124	184	1	
6	124	409	1	
7	124	1371	1	
8	124	355	1	
9	124	169	1	
10	124	340	1	
1	125	279	1	
2	125	422	1	
3	125	859	1	
4	125	699	1	
5	125	726	1	
6	125	572	1	
7	125	156	1	
8	125	657	1	3.0
9	125	1663	1	
10	125	46	1	
1	126	17	1	
2	126	941	1	
3	126	1396	1	
4	126	826	1	
5	126	184	1	
6	126	409	1	
7	126	1371	1	
8	126	355	1	
9	126	169	1	
10	126	340	1	5.0
1	127	1305	1	
2	127	289	1	
3	127	182	1	
4	127	815	1	
5	127	1486	1	
6	127	497	1	
7	127	94	1	
8	127	672	1	
9	127	956	1	
10	127	162	1	
1	128	390	1	
2	128	779	1	
3	128	574	1	
4	128	1506	1	
5	128	1122	1	
6	128	1060	1	
7	128	645	1	
8	128	75	1	
9	128	879	1	
10	128	961	1	
1	129	1305	1	
2	129	289	1	
3	129	182	1	
4	129	815	1	
5	129	1486	1	
6	129	497	1	
7	129	94	1	
8	129	672	1	
9	129	956	1	
10	129	162	1	
1	130	483	1	
2	130	40	1	
3	130	1592	1	
4	130	508	1	4.0
5	130	1058	1	5.0
6	130	138	1	
7	130	105	1	4.0
8	130	429	1	
9	130	369	1	
10	130	691	1	
1	131	113	1	
2	131	232	1	
3	131	1390	1	
4	131	72	1	
5	131	842	1	
6	131	1079	1	
7	131	982	1	
8	131	243	1	
9	131	871	1	
10	131	494	1	
1	132	483	1	
2	132	40	1	
3	132	1592	1	
4	132	508	1	
5	132	1058	1	
6	132	138	1	
7	132	105	1	
8	132	429	1	
9	132	369	1	
10	132	691	1	
1	133	647	1	
2	133	953	1	
3	133	798	1	
4	133	608	1	
5	133	372	1	
6	133	1148	1	
7	133	764	1	
8	133	153	1	
9	133	556	1	
10	133	1085	1	
1	134	962	1	
2	134	1598	1	
3	134	606	1	
4	134	1602	1	
5	134	790	1	
6	134	822	1	
7	134	520	1	
8	134	46	1	
9	134	1379	1	
10	134	121	1	
1	135	647	1	
2	135	953	1	
3	135	798	1	
4	135	608	1	
5	135	372	1	
6	135	1148	1	
7	135	764	1	
8	135	153	1	
9	135	556	1	
10	135	1085	1	
1	136	449	1	
2	136	1630	1	
3	136	759	1	
4	136	1202	1	
5	136	1408	1	
6	136	828	1	
7	136	965	1	
8	136	941	1	
9	136	261	1	
10	136	764	1	
1	137	982	1	
2	137	1164	1	
3	137	668	1	
4	137	853	1	
5	137	288	1	
6	137	1640	1	
7	137	1105	1	
8	137	1013	1	
9	137	1057	1	
10	137	807	1	
1	138	449	1	
2	138	1630	1	
3	138	759	1	
4	138	1202	1	
5	138	1408	1	
6	138	828	1	
7	138	965	1	
8	138	941	1	
9	138	261	1	
10	138	764	1	
1	139	1557	1	
2	139	1237	1	
3	139	973	1	
4	139	1512	1	
5	139	293	1	
6	139	121	1	
7	139	1211	1	
8	139	1346	1	
9	139	334	1	
10	139	617	1	
1	140	279	1	
2	140	422	1	
3	140	859	1	
4	140	699	1	
5	140	726	1	
6	140	572	1	
7	140	156	1	
8	140	657	1	
9	140	1663	1	
10	140	46	1	
1	141	1557	1	
2	141	1237	1	
3	141	973	1	
4	141	1512	1	
5	141	293	1	2.0
6	141	121	1	4.0
7	141	1211	1	
8	141	1346	1	
9	141	334	1	
10	141	617	1	
1	142	1089	1	
2	142	987	1	
3	142	128	1	
4	142	344	1	
5	142	719	1	
6	142	1314	1	
7	142	780	1	
8	142	1122	1	
9	142	1484	1	
10	142	1004	1	
1	143	17	1	
2	143	941	1	
3	143	1396	1	
4	143	826	1	
5	143	184	1	
6	143	409	1	
7	143	1371	1	
8	143	355	1	
9	143	169	1	
10	143	340	1	
1	144	1089	1	
2	144	987	1	
3	144	128	1	
4	144	344	1	
5	144	719	1	
6	144	1314	1	
7	144	780	1	
8	144	1122	1	
9	144	1484	1	
10	144	1004	1	
1	145	1593	1	
2	145	680	1	3.0
3	145	1504	1	
4	145	1090	1	2.0
5	145	105	1	2.0
6	145	781	1	
7	145	905	1	
8	145	627	1	
9	145	102	1	
10	145	1324	1	
1	146	1305	1	
2	146	289	1	
3	146	182	1	
4	146	815	1	
5	146	1486	1	
6	146	497	1	
7	146	94	1	
8	146	672	1	
9	146	956	1	
