3668951	24256	5013	3.5	1095842823
2727739	18106	44199	4.0	1330720468
16191349	104990	3301	5.0	1032052468
19830400	128873	293	4.5	1076880123
18748657	121541	134853	4.0	1509329697
4681421	30622	6378	2.5	1111544508
17840589	115678	50	4.5	1424397518
7070732	45855	102686	4.0	1437945848
21397106	139071	2571	2.0	1182556950
14352191	92975	1367	2.0	975626764
2690901	17876	7153	5.0	1558922983
19631673	127477	2116	3.0	1199485669
23555238	152888	3996	3.5	1114537420
12531240	81021	912	4.0	902250227
17850918	115757	1587	3.5	1478552795
9848582	63934	207	5.0	854541611
22742829	147841	904	3.5	1200517662
3257680	21513	2134	3.0	1112231231
3597886	23733	6264	3.0	1542943972
21372736	138909	3418	4.0	1085502364
3981055	26211	47	4.0	1225412758
22221366	144482	30793	4.0	1154321180
974043	6550	799	3.5	1417706015
11251928	72980	8622	1.0	1502162343
5689154	36837	1343	5.0	1093958655
18372085	118964	608	4.0	1290017739
8552406	55712	434	2.0	1299144772
21123887	137271	5685	4.0	1073462161
15170922	98321	2485	3.0	1029422102
11704346	75868	45	3.0	939042677
4642525	30369	2829	3.0	943890398
8700095	56678	187541	4.0	1530772709
1166517	7866	288	2.0	829685702
12238340	79281	1	4.0	1340737148
14200382	92003	1222	3.0	876849964
10625532	68975	55269	5.0	1471813334
23657131	153617	106072	3.0	1462659653
19926844	129575	3147	5.0	1445680931
20303733	131992	3784	1.0	966825260
6134477	39742	125143	2.5	1445656745
22599013	146877	6323	4.0	1498393967
20065994	130421	1370	4.0	850590445
14324282	92800	2019	4.5	1382706058
14750598	95491	2571	5.0	1554444192
9034506	58865	106696	1.5	1464892160
24878175	161782	58559	4.0	1408377906
23724122	154083	1597	4.0	939080051
2437925	16267	1594	4.0	955113867
9082709	59177	3153	4.0	1044740179
23824698	154746	93363	4.0	1441496682
22855494	148499	4878	4.5	1191268435
19911680	129448	2628	4.0	949004105
22307089	145063	318	5.0	839968169
9429322	61344	53999	4.5	1290627063
20258343	131690	300	3.0	1511906834
7342369	47570	95	4.0	859325696
3127206	20615	2692	4.5	1500005969
5468938	35449	1263	3.0	879477380
24376734	158372	4488	4.0	1005571525
329014	2277	56788	3.5	1472951896
3224557	21273	480	2.0	1111473657
20506453	133359	5283	2.0	1137510219
16363657	106118	2747	4.0	965323006
23826488	154762	4957	4.0	1206181297
14149924	91688	1707	3.0	1446639800
18514214	119960	111759	2.5	1460580873
12494703	80875	2571	1.0	1462105988
11299625	73300	3617	2.0	985054818
3387086	22349	141544	3.5	1540861721
3282330	21677	1198	2.5	1452758564
12375549	80148	5010	4.0	1088472141
21635248	140670	2028	4.5	1364656878
2106895	14089	280	3.0	841781756
6183579	40030	69757	3.5	1531194548
12363211	80059	94780	2.5	1551243821
4887136	31877	231	5.0	829922920
2513132	16755	3246	4.5	1126988825
22274778	144843	8984	3.5	1441270209
3424730	22586	1089	4.0	943032827
10587600	68708	48780	5.0	1510467331
3186281	21025	6016	3.0	1105362490
1628973	10891	832	3.0	962411030
24911920	162011	2558	4.0	939758297
18446867	119493	8712	3.5	1542516273
21011555	136570	84374	2.5	1302948541
15124599	98016	115617	4.0	1499033047
5962319	38627	4067	2.5	1330828490
4301162	28316	3265	3.0	959993799
11486359	74497	2145	4.0	1015810756
20765536	135017	6535	3.5	1157244285
5806960	37615	1129	3.5	1245516396
22108472	143727	5952	4.0	1417667506
3661360	24219	32	4.5	1340412918
16313903	105778	1419	5.0	956618597
24896930	161913	1617	4.0	1007828374
3700413	24499	8808	4.5	1116734555
19733306	128185	6874	4.0	1160351462
4567851	29943	246	3.0	1036789819
8073017	52497	37287	2.5	1221900143
2495477	16627	115713	4.0	1455320376
17070982	110695	2363	1.0	960239149
16445009	106693	3994	4.0	1278549164
12096839	78452	48	3.0	842941797
6519027	42248	117176	4.0	1551926430
1610111	10771	539	2.0	1535613501
6788774	43983	589	2.5	1115516695
21887298	142289	922	4.0	974835997
16619897	107800	2599	5.0	967747393
983374	6588	7619	3.5	1298182019
9977383	64741	1296	4.0	941401006
21175712	137590	1258	3.5	1110344342
22554564	146599	4226	4.0	1547912109
19984947	129950	1682	5.0	1523226756
17460062	113130	1391	5.0	865529897
260030	1833	1303	4.0	1231044944
4239852	27919	8264	4.5	1476648031
12003926	77873	3847	3.0	974485572
16321033	105819	1673	4.0	1107175164
18740844	121493	16	4.0	1170284991
21988720	142952	290	4.5	1223290502
5203794	33814	2396	4.0	938596193
15668595	101471	4322	4.0	1003184105
6304995	40871	3981	3.0	1035210878
24791972	161144	1721	2.0	1299343095
3128828	20633	2081	5.0	1054526338
6862383	44516	457	4.0	837898663
366886	2509	2395	5.0	1117224641
9157851	59661	1304	2.5	1484064947
23223651	150783	417	2.0	830916819
22988717	149344	5418	4.0	1111482693
18347541	118821	40278	1.5	1153930834
7512084	48786	26242	4.5	1251783152
15787561	102264	94931	3.5	1536447825
13214526	85582	1225	3.0	969934219
7206884	46697	2420	5.0	1364058823
241699	1710	6218	3.5	1175238956
21745923	141387	593	5.0	832933569
14296117	92565	179099	2.5	1511989628
10993408	71431	5954	3.0	1111482554
17839621	115667	1197	4.0	994378211
19456641	126300	1299	3.5	1122753122
17741445	115013	91658	4.0	1515804986
16716861	108401	60333	4.5	1263837221
17728652	114920	148626	4.5	1464303843
7197525	46638	62439	2.5	1455525725
5645679	36580	59784	1.5	1523562356
8188946	53289	88140	2.5	1572952325
24073824	156420	904	5.0	1020639899
16460374	106781	3155	1.0	1063649574
7625524	49459	177	3.0	832313268
10233464	66336	955	4.0	938797088
9334142	60762	2405	4.0	939060727
12943259	83806	5446	3.0	1460916450
8125	62	1220	3.5	1148504018
14427813	93424	66097	3.5	1363244573
5605783	36323	45499	3.0	1473718658
22458383	146030	112	3.5	1514776662
11115895	72294	3155	3.0	983659053
10589016	68719	96079	1.5	1552178225
3708757	24530	1610	4.0	1144256145
9578875	62199	1405	2.5	1199145440
5231847	33975	86833	2.0	1491147654
4201589	27641	47997	3.5	1344558099
22684947	147434	26391	4.5	1162156568
3187461	21034	185	4.0	840778641
14091126	91374	8961	4.0	1548990667
23835552	154814	2723	4.5	1562867372
14225932	92099	3793	5.0	1047559503
11918547	77332	1882	3.5	1225960594
7551191	49004	2122	3.5	1109135897
21907626	142424	1704	4.5	1159189870
10583353	68679	1954	3.0	962674325
14800424	95863	5952	4.0	1467937940
6743843	43647	68954	4.5	1365284060
16620606	107810	1240	4.0	1329101790
6236374	40398	5445	2.5	1274575725
15978952	103600	84954	3.5	1459381614
4116305	27106	5955	3.5	1057881330
5267270	34217	4562	3.0	1187488962
8311909	54129	33166	5.0	1287416219
17502075	113433	2085	3.5	1337164011
13927197	90286	31658	5.0	1450201638
7408679	48043	1645	3.5	1493317397
2185600	14554	932	3.5	1285594207
354673	2445	62999	5.0	1485950530
19978808	129897	3424	5.0	1039377253
19147157	124226	3248	2.5	1156463419
1218765	8225	106487	3.0	1559192078
9071679	59092	2791	4.0	1326067043
24151709	156967	1220	4.0	1050288337
11444749	74219	3363	3.5	1172965137
7637420	49545	22	5.0	846352610
7458827	48449	4794	3.5	1076926478
16452201	106730	442	2.5	1303502912
17128219	111030	6039	3.5	1111491959
6690676	43272	27704	0.5	1270288964
15873598	102890	112556	4.0	1465194373
3823722	25193	594	3.0	834936513
453212	3125	596	3.5	1335143210
7163453	46420	2858	3.0	1161124223
2053403	13679	454	5.0	847236329
346227	2402	45	3.0	846592500
5811052	37635	72605	4.0	1420330159
10255374	66473	17	5.0	868736088
15431712	99993	541	5.0	965081960
14241483	92197	4018	4.0	997067628
17370626	112520	1033	3.0	978652892
9375060	61010	493	3.0	1163604400
17761515	115103	1201	5.0	1135941025
4291602	28258	628	4.0	915743142
4465074	29330	924	3.0	989966570
10340270	67067	805	5.0	846336935
14890605	96453	110	5.0	1117990987
23547311	152853	934	2.0	1113010450
845411	5703	57640	4.0	1232061056
12950456	83844	3300	3.0	1228120225
20052901	130337	74154	3.5	1435845454
14373403	93096	8644	3.5	1105240414
14268407	92373	153	3.0	838207469
6762933	43791	2	2.5	1262235469
15819218	102491	1270	2.0	945015986
21056454	136873	2012	4.5	1533512203
17172466	111258	134859	3.5	1544957699
8091913	52654	2762	4.5	1193598492
7840649	50930	163809	4.5	1541521905
3784411	24946	68791	5.0	1266743281
1262137	8528	190551	3.0	1566085171
23793268	154553	1562	1.0	904331865
327580	2269	3020	3.5	1242195968
12078724	78308	7319	2.0	1158038651
19801855	128679	3897	4.0	1037486046
3411684	22508	1036	5.0	973795568
12571882	81286	380	5.0	840796114
2586518	17220	111	4.0	848528822
21524912	139931	4896	3.0	1485116049
3984772	26236	597	3.0	1047029439
13859641	89838	380	3.5	1207050103
10980018	71332	1196	2.5	1520452379
19252900	124919	146656	4.0	1453511985
13274210	85908	1713	2.0	1215233803
16188812	104973	1215	4.0	1281843322
19816660	128780	1339	5.0	1078377071
22031950	143209	1394	5.0	1221059981
2521733	16805	50	4.5	1161073443
3272897	21608	1270	0.5	1467949733
11691782	75808	2324	4.0	1446078526
9864158	64027	1270	3.0	1442301450
3892064	25610	6709	3.5	1296167188
21939207	142650	176933	1.0	1534133509
20336431	132226	122	4.0	974432890
17254920	111802	1377	2.0	944999059
23377620	151786	4963	3.0	1566012532
1404717	9448	2993	3.0	974758986
19905063	129426	2321	3.0	1127862368
18352249	118856	168	3.0	839619602
24417697	158656	2918	4.0	1088617391
5801381	37573	3510	2.0	1233715055
7986052	51932	32587	1.5	1113532662
8328664	54254	1425	3.0	956855048
11751657	76209	196	1.0	1147159559
17019783	110374	8961	3.5	1144965444
12696564	82138	126016	4.0	1532919302
6872998	44591	932	3.0	974146583
8212790	53435	1080	3.0	901211912
3351303	22184	34306	2.5	1493339565
15554336	100711	62	3.0	1111472772
14861074	96277	8874	5.0	1121360364
20900633	135901	276	3.0	837404280
7482562	48604	585	3.0	1057288264
19868599	129146	164179	4.5	1567707396
16666195	108086	59018	4.0	1361976769
1075340	7251	849	3.0	853685073
19778371	128504	2395	4.5	1067442904
2363502	15733	480	2.0	1017927007
9452414	61460	1203	4.0	1234811836
17901883	116055	912	4.0	1464553544
20351435	132343	266	3.0	847136997
1257375	8495	51662	3.5	1509455081
12697429	82139	3861	1.0	1044474501
5379502	34916	148626	4.0	1474934900
9832244	63835	377	4.5	1254459709
9793257	63585	161	4.0	832458369
462503	3164	55269	4.0	1394419333
14460354	93620	2012	3.0	1322952377
22483912	146200	7089	5.0	1552772469
24900779	161928	120799	4.0	1437368952
7175858	46518	5010	3.5	1551656902
13814395	89532	143355	4.0	1541086595
1851893	12289	80463	5.0	1478990880
2306535	15345	1277	3.0	1113525691
1483296	9903	1619	1.0	894452606
16802065	109002	1176	4.0	1372180905
18029772	116818	8501	4.0	1563505126
22745101	147867	54995	3.5	1307575197
17609210	114158	5013	2.0	1074382544
2409618	16074	53550	4.0	1441205393
8107914	52751	1196	3.0	1262853846
1127864	7588	733	5.0	996304339
7937042	51593	2890	3.0	1304881239
339077	2353	3646	1.0	975832819
4505262	29595	4613	0.5	1186551645
935164	6276	1253	3.5	1428409350
23108609	150113	117590	2.0	1490508482
12358869	80023	380	4.0	949262136
11068897	71987	784	3.0	854440608
11539720	74815	8784	1.5	1119238192
14714045	95224	94959	3.5	1431733049
7168721	46456	2134	4.0	1011569652
15658637	101412	106782	4.0	1417208746
8695442	56645	1748	3.0	1409207760
22737501	147810	7132	3.0	1262141055
8630376	56231	8529	4.0	1088982982
22422687	145808	49274	4.5	1454905599
5076276	32980	454	5.0	969691735
15380981	99678	2052	2.0	947821343
12134371	78674	353	4.0	1385664917
22571697	146690	318	5.0	1447107231
21914103	142469	357	3.0	1468488468
2245602	14974	3497	2.0	1011577348
19153370	124263	248	3.0	837174738
14615447	94600	103253	3.5	1544651816
5409791	35098	88125	4.5	1501456467
13404331	86710	3911	3.5	1150521193
10096042	65497	1217	3.5	1099003147
21040636	136754	2294	2.0	1042563308
15768639	102109	5444	3.0	1046389960
9946352	64538	86882	4.5	1554499588
16744662	108607	5541	1.0	1077945334
23974200	155784	81591	4.0	1519867954
575808	3932	589	4.0	1260993067
19731391	128173	902	4.5	1131745257
6060713	39263	4757	4.0	1071177394
5690941	36855	1059	2.5	1106323957
22024450	143166	8665	3.0	1389141353
1714697	11418	1282	3.5	1458510454
2228244	14849	7153	4.0	1550120088
10328702	66993	2701	3.0	1037764688
19426544	126114	8784	3.5	1360336933
20529314	133501	21	4.0	831957861
18378578	119000	8638	3.0	1509764390
18078402	117141	8961	4.0	1541266955
9911246	64337	5388	4.0	1039165647
22832225	148363	1676	4.0	1193479261
10493888	68108	3435	5.0	962326964
3413878	22521	2	3.0	1538954952
1102890	7435	1237	4.5	1458267177
24412178	158635	1200	5.0	1343659702
9282308	60478	919	5.0	1555352327
3377314	22306	1270	4.0	940698529
2608004	17362	969	5.0	1112418966
24888279	161841	2572	3.5	1440397307
4821194	31494	60397	3.0	1499382059
13873236	89928	592	3.0	831136014
20086718	130565	8464	0.5	1220936070
4851655	31656	51662	2.0	1474629390
14920376	96663	2959	4.0	1246143956
7357042	47652	260	5.0	1021655792
21904439	142395	457	4.0	838735604
22268906	144804	2053	4.0	961904823
24037247	156197	44974	4.0	1467357228
23547287	152853	648	3.5	1113010242
2011181	13403	1221	4.0	974764380
3452841	22767	68319	0.5	1552436146
12358688	80022	23	4.0	932754093
188985	1342	8529	3.5	1429644044
16864232	109347	150	4.0	1548551483
23561701	152929	1272	3.0	917883030
5655137	36623	2943	4.0	947543759
9433791	61369	55280	3.0	1522255188
15886636	103010	2054	2.0	962601854
1237062	8367	459	2.0	979095244
18233855	118076	42013	4.0	1376860146
23228147	150811	5952	5.0	1292385518
3572525	23572	1256	4.0	1005747173
3931846	25880	1888	4.0	1031276258
20416621	132744	95510	4.0	1382390183
17851599	115757	94777	2.5	1478543938
24516162	159314	4571	4.0	1476276288
13977210	90593	2724	3.0	1468223378
8467458	55148	7149	3.5	1218420477
10576662	68647	457	4.0	868909084
21139193	137317	1265	2.0	1007760212
20697864	134561	97304	4.5	1418066590
10122410	65659	33826	3.0	1468425887
2020941	13447	1518	2.5	1097258890
22889153	148738	2502	3.0	993072893
24155192	156986	293	5.0	1390104431
992400	6678	11	3.0	1032352118
23453024	152238	1466	5.0	1110161145
24951039	162271	5014	1.0	1277703060
6967078	45166	74532	3.0	1362688312
21772065	141556	2288	4.0	954515847
14179664	91880	6954	5.0	1147689302
18418842	119322	3910	4.0	1402849009
17941061	116259	356	5.0	1458355696
4683556	30636	4979	4.5	1250362156
23268009	151072	103341	4.0	1569272339
19757631	128343	51540	3.5	1375505318
17624007	114246	19	3.5	1098071600
12824881	82980	111	4.0	974596786
6926833	44949	5010	4.5	1203122074
20639113	134213	91500	5.0	1500069140
15766171	102096	1222	4.5	1111669874
23432557	152107	6812	2.0	1284699191
10943106	71076	2942	4.0	963151319
5540613	35879	78574	4.0	1296419846
17975547	116457	4993	0.5	1377181281
13948086	90416	93510	4.5	1547401985
3542788	23380	5507	3.0	1473443133
213315	1503	4992	2.0	1442059927
7321207	47451	3176	3.0	1168981053
5524517	35797	3481	3.5	1120079211
12024133	78009	1961	5.0	965303521
23718734	154044	106489	3.5	1455665079
16063351	104126	162	4.0	1166326361
2587520	17228	8873	2.5	1209315822
4513885	29654	410	3.0	836484625
5294474	34349	5445	3.5	1185569274
24143639	156896	169906	4.0	1537305095
9885827	64179	2372	4.0	959825908
21781342	141603	103279	4.0	1485019695
16431661	106587	1960	4.0	980181998
18967282	123000	318	5.0	1391789993
12050124	78172	6870	4.5	1142021473
2905331	19196	597	1.0	1074503194
10189908	66074	93510	4.5	1563771576
4671088	30549	2688	4.0	1041894865
15676984	101526	72407	3.0	1556819837
21098772	137142	1213	4.0	940846691
19754885	128324	1198	4.0	1427909547
9680575	62862	72998	4.0	1458765543
24223427	157474	3489	3.0	962833217
24045015	156261	82095	2.0	1512728690
11656453	75571	34405	4.0	1494784168
20045570	130328	2701	3.0	1173703694
9145087	59563	2078	4.0	981768555
13679004	88570	63992	0.5	1487487459
15724026	101793	3168	4.0	957045461
13364732	86462	192649	4.5	1565237150
7432583	48247	43836	2.0	1145465434
9063099	59037	3243	0.5	1266833910
11726432	76041	633	2.0	853345466
10471327	67951	1027	4.0	1180404844
15144280	98146	88125	2.5	1492481648
3212241	21188	78266	4.0	1493566192
3426449	22604	4718	4.5	1320844649
7445022	48338	2329	2.0	939730103
6750740	43707	282	2.0	841157440
42516	338	1994	3.5	1324709269
8573158	55850	119145	5.0	1573507272
7635075	49522	1291	4.0	965337405
968119	6511	109374	1.5	1511119066
6082107	39428	1025	4.0	913814583
71256	548	119169	2.5	1431644897
6249720	40510	1219	1.5	1528676777
1947882	12960	4728	2.0	1098993455
22201374	144381	552	5.0	1023751255
5482926	35539	2140	5.0	1244432470
15384620	99684	5015	5.0	1026427260
18390835	119104	527	3.0	1180537173
18882519	122438	2989	2.5	1555164033
13323619	86198	788	1.0	1225272874
7843757	50952	55280	3.5	1289640409
8983652	58508	1408	3.0	1001350684
569310	3874	49910	4.5	1474849212
22814476	148253	81932	3.5	1467928867
6059567	39259	3535	3.0	1465765526
17537492	113693	152	2.0	1131399582
23272150	151101	150	5.0	946588662
15425001	99947	3608	3.0	1023473822
24925963	162093	1194	3.0	940408634
11307295	73353	157296	3.5	1515533629
18669840	120980	48877	3.5	1193690649
13496380	87326	5481	2.0	1159828625
17919430	116160	61132	4.0	1549884996
5931494	38446	96501	3.5	1432129720
1030603	6936	4578	3.0	1169571374
18999423	123209	1094	5.0	1386510443
18615513	120637	4835	4.5	1109636233
18716128	121330	110	3.0	1115269399
11268664	73100	1271	4.0	986777456
3446488	22716	113741	3.0	1409812883
15240030	98726	71978	4.0	1258012587
16219771	105176	1266	5.0	1472000732
17261812	111848	7164	4.0	1144844177
3742433	24692	6558	2.5	1430726207
777809	5262	2366	4.0	1369509407
22749840	147898	1132	4.5	1079457635
13598968	88045	597	3.5	1104177947
20225969	131474	3916	3.0	1156654872
12309779	79709	103543	3.5	1413526500
24862159	161648	2176	4.0	1111191686
12234849	79254	173	1.5	1162595114
815644	5486	38038	5.0	1225175863
20743993	134857	913	4.0	1512692040
14718961	95257	2028	3.5	1287396454
14218862	92068	2336	4.0	949388037
21830957	141927	111362	4.5	1534198634
23395581	151887	539	3.0	1328478767
15958045	103447	7046	4.5	1364068401
9202590	59979	380	4.0	828025542
4487305	29486	8542	4.0	1452469933
19203757	124617	908	4.5	1264451704
20715	169	45106	3.5	1224516409
19100306	123854	55247	4.0	1457024787
19332762	125500	39400	2.0	1188901786
22949722	149073	50064	3.0	1251497807
12628987	81694	1682	4.5	1446707797
7715059	50082	3869	3.5	1111645185
23449367	152218	111759	3.0	1535925030
12218474	79172	910	3.0	868461078
22930312	148958	3719	3.0	975268834
16347351	106007	173	3.0	832312383
3228465	21300	5284	1.5	1077906980
19826610	128852	50	5.0	835884479
7069296	45843	1	4.0	831806720
24794943	161162	3350	3.5	1238586291
17505076	113463	1256	4.0	951359775
21647615	140742	59709	2.0	1268209307
14556578	94239	8264	3.5	1450688508
23361688	151683	134853	4.5	1540138577
24873791	161736	98809	4.0	1504433681
6782073	43947	2997	5.0	962999544
23561407	152928	165101	3.0	1504529277
14505060	93910	1704	4.0	1225289991
3084040	20316	377	4.0	939110514
870614	5860	41569	2.5	1365992307
2229283	14855	4014	3.5	1172272017
7244047	46967	381	5.0	993931793
14846708	96183	5782	5.0	1328235660
14267462	92367	2872	3.0	1290058864
6098039	39530	6264	1.5	1126027680
6348754	41177	910	5.0	1513095185
1591102	10633	1858	2.0	1106885653
12955811	83872	588	4.0	836274518
21594549	140431	8984	5.0	1361865997
3993995	26288	22	2.0	838809300
24898743	161925	1019	4.0	851229511
14937719	96788	3535	3.0	974764678
19313120	125377	60074	3.0	1284250020
8046640	52340	106782	4.5	1451949183
24807094	161235	3897	5.0	1057081213
22184881	144293	2985	3.5	1494011970
19713839	128064	21	3.0	1506342118
14038673	90998	3178	4.0	954237208
11503145	74587	55820	4.5	1444538707
10008555	64959	376	5.0	918473961
10373872	67280	318	4.0	1510182363
17489868	113325	2890	2.5	1122667003
1244357	8422	7153	5.0	1134958554
24566399	159644	60069	3.5	1462204063
14791474	95783	1307	4.5	1159457001
18663111	120928	318	5.0	1515931006
11249314	72966	586	1.0	835860849
13077813	84662	3111	1.0	962936153
17918003	116148	1500	4.0	939034512
10448510	67799	373	3.0	1517254361
19866521	129124	5952	4.0	1509173975
3137803	20693	266	4.0	998533472
3358221	22213	84374	3.0	1308050943
18441742	119461	296	3.0	834698859
16065880	104131	1230	3.5	1460004755
13424788	86792	1485	3.0	859624097
3890671	25606	4235	3.0	1001800532
3165880	20871	140	4.0	850061353
21760163	141471	153	2.0	847748318
7902576	51326	2858	5.0	1190642985
24790473	161131	381	4.0	841164852
16480620	106897	34319	5.0	1199870886
16703789	108312	45186	2.0	1420901161
13101808	84809	2355	4.0	1032586466
13918994	90236	761	5.0	857854577
18010633	116659	4241	1.5	1247092914
8255427	53748	72998	1.5	1568861413
3047063	20075	1196	3.5	1117061162
6794204	44027	349	4.0	835564455
20232097	131511	8958	2.0	1360954832
10277119	66634	69122	5.0	1314776632
12878128	83308	54934	3.0	1222205814
1969971	13118	5945	4.0	1104270454
8872416	57837	27773	5.0	1534765018
13634831	88275	3211	4.0	1193051134
23840830	154858	195159	5.0	1545377431
16314103	105778	3339	4.0	956622403
12350759	79973	3544	2.0	955823926
7791945	50613	1792	3.0	943622063
14842255	96153	1222	3.0	885694215
7967938	51802	924	3.0	853803744
20962846	136296	293	4.5	1448205437
11416490	74066	2115	4.5	1106933793
10822511	70245	1916	4.0	1017077770
12537609	81068	2420	0.5	1061708499
20652039	134307	70286	4.0	1500910740
442311	3046	760	4.0	1353256759
18462398	119604	2345	4.0	955093476
22210226	144442	3074	4.5	1130153380
21203083	137760	103980	4.5	1507585796
11452720	74269	48516	5.0	1225256737
10874046	70582	7361	3.5	1472236341
7117925	46126	3882	2.0	1005361785
10109074	65565	156605	3.0	1487105276
23071815	149894	1919	3.0	943552039
18497317	119843	733	2.0	1359348970
161851	1156	2013	4.0	953070276
13915056	90206	3994	4.5	1361023039
22817842	148282	911	4.0	973600260
9267447	60409	480	3.5	1095880743
19172968	124414	65514	3.0	1439847578
3302997	21842	65682	3.0	1452900884
15384772	99684	5360	2.0	1026428095
9646961	62604	1288	3.0	915148253
23679423	153759	1299	5.0	945071536
19129519	124089	450	4.0	884344170
10290	75	55280	3.5	1537258007
84841	641	2287	4.0	913126942
2864025	18959	71838	3.5	1486334093
3126438	20607	1031	4.0	1513079789
6343478	41140	356	4.0	852740449
19557766	127018	1476	3.0	1214872274
8709347	56751	183	4.5	1060838699
1700155	11322	2028	5.0	1145565407
9350237	60847	1033	4.0	840829198
24668939	160290	1267	5.0	1374203447
24593918	159816	7158	5.0	1081459441
2502188	16678	940	4.0	956450093
14706635	95158	8361	3.0	1484237872
9038764	58887	158	2.5	1478917468
22409018	145691	6539	4.0	1073510267
15001111	97164	91630	4.5	1513203756
20439103	132879	2353	3.0	1006754715
22295695	144992	7318	3.5	1078374704
13337473	86301	2834	4.0	1001617311
13753620	89126	858	4.0	901536097
15829831	102553	86882	4.0	1343206091
8796017	57383	78499	3.5	1342239412
19214747	124684	4708	4.0	1178692584
16143952	104694	1357	3.0	946586686
3634841	24006	8132	2.0	1171832704
10526492	68284	2407	4.0	1039907168
4473700	29379	6186	4.5	1108496384
4469837	29354	2289	5.0	944902973
7338048	47556	1207	4.5	1497724307
23858780	154981	231	2.0	835535320
17284838	112000	6287	2.5	1435526264
6046493	39173	4018	4.0	1181582565
11169265	72406	6377	4.0	1458533281
15030172	97369	4388	2.0	1206497172
18848434	122188	1103	3.5	1078123312
4315571	28415	1	5.0	1455596128
11942145	77492	904	5.0	1373210313
16789431	108930	87232	4.0	1459478244
12980815	84059	1130	3.0	974760392
16006211	103745	1200	5.0	849892803
904468	6077	81834	4.5	1448213316
10421427	67620	2006	4.0	956597815
